player,point_lead_count_wins,rebound_lead_count_wins,assist_lead_count_wins,point_lead_count_losses,rebound_lead_count_losses,assist_lead_count_losses,point_lead_count_total,rebound_lead_count_total,assist_lead_count_total
Tyus Jones,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0
Delon Wright,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Marco Belinelli,0.0,0.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0
Nik Stauskas,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0
Gary Neal,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
Hollis Thompson,0.0,0.0,0.0,3.0,4.0,1.0,3.0,1.0,4.0
Ben McLemore,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
Gary Harris,0.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0
Sean Kilpatrick,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
Roy Hibbert,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0
Nick Young,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
Vince Carter,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
James Ennis,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
John Jenkins,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Montrezl Harrell,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Christian Wood,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Spencer Dinwiddie,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Richard Jefferson,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Lance Thomas,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Ian Clark,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Brandon Bass,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Jarell Martin,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Michael Beasley,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Josh Richardson,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Metta World Peace,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Dante Cunningham,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
C.J. Wilcox,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Jordan McRae,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Nemanja Bjelica,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0
Ryan Kelly,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Patrick Patterson,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Miles Plumlee,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Richaun Holmes,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Elton Brand,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Henry Sims,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Tarik Black,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
DeJuan Blair,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Charlie Villanueva,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Robert Sacre,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Quincy Acy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Anthony Brown,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
JaVale McGee,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Udonis Haslem,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Tyler Hansbrough,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Mike Dunleavy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Andre Roberson,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Alex Stepheson,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Ryan Hollins,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Joe Ingles,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
Cristiano Felicio,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Phil Pressey,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0
Ronnie Price,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
Kendall Marshall,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
Mo Williams,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Jordan Farmar,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Tyler Ennis,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Cameron Payne,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Anthony Tolliver,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Brian Roberts,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Elijah Millsap,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Tony Wroten,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Sonny Weems,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Terry Rozier,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Xavier Munford,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
James Anderson,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
